rownames(topologies_lipid_stress_data_cluster_color)	Nodes	Betweenness_value	Degree_value	node_type	node_type_abbrev	WTC_membership	Cluster_number	Color
1637	YAH1	111.398166471718	5	Non-Hub-Non-Bottleneck	NHNB	2	Cluster 2	#736957
1638	YAP1	8619.07603889725	45	Hub-Bottleneck	HB	4	Cluster 4	#8C703A
1639	YAT1	51.0911569167315	5	Non-Hub-Non-Bottleneck	NHNB	2	Cluster 2	#736957
1640	YBP2	252.319570860147	22	Non-Hub-Non-Bottleneck	NHNB	7	Cluster 7	#B38118
1641	YCF1	2448.48640559441	41	Hub-Bottleneck	HB	4	Cluster 4	#8C703A
1642	YDC1	218.002488016194	11	Non-Hub-Non-Bottleneck	NHNB	27	Cluster 27	#896D90
1643	YDJ1	7409.1861189865	45	Hub-Bottleneck	HB	4	Cluster 4	#8C703A
1644	YDR248C	27.3160969633087	3	Non-Hub-Non-Bottleneck	NHNB	15	Cluster 15	#80A718
1645	YDR415C	40.4956852363359	4	Non-Hub-Non-Bottleneck	NHNB	8	Cluster 8	#C08B12
1646	YEF1	274.594330874762	8	Non-Hub-Non-Bottleneck	NHNB	9	Cluster 9	#CC960D
1647	YEF3	1270.99451968078	23	Non-Hub-Non-Bottleneck	NHNB	4	Cluster 4	#8C703A
1648	YEH1	140.055701550077	7	Non-Hub-Non-Bottleneck	NHNB	6	Cluster 6	#A6761D
1649	YER087C-A	12.4637091073401	4	Non-Hub-Non-Bottleneck	NHNB	6	Cluster 6	#A6761D
1650	YET3	172.039550406744	7	Non-Hub-Non-Bottleneck	NHNB	4	Cluster 4	#8C703A
1651	YFH1	4222.46636651293	40	Hub-Bottleneck	HB	2	Cluster 2	#736957
1652	YGR054W	763.895706220687	31	Hub-Non-Bottleneck	HNB	8	Cluster 8	#C08B12
1653	YHB1	945.515591657214	14	Non-Hub-Non-Bottleneck	NHNB	4	Cluster 4	#8C703A
1654	YHC3	225.387419378493	7	Non-Hub-Non-Bottleneck	NHNB	4	Cluster 4	#8C703A
1655	YHP1	217.688234927887	6	Non-Hub-Non-Bottleneck	NHNB	4	Cluster 4	#8C703A
1656	YHR020W	476.240112400748	14	Non-Hub-Non-Bottleneck	NHNB	2	Cluster 2	#736957
1657	YIP1	1226.28032190756	15	Non-Hub-Non-Bottleneck	NHNB	5	Cluster 5	#99732C
1658	YIP3	442.657722512626	10	Non-Hub-Non-Bottleneck	NHNB	6	Cluster 6	#A6761D
1659	YIP5	1731.22611500519	4	Non-Hub-Bottleneck	NHB	34	Cluster 34	#678548
1660	YJL045W	329.977123255792	23	Non-Hub-Non-Bottleneck	NHNB	23	Cluster 23	#B9459A
1661	YJL218W	34.7286717514732	2	Non-Hub-Non-Bottleneck	NHNB	3	Cluster 3	#806C49
1662	YJU3	480.350922801415	14	Non-Hub-Non-Bottleneck	NHNB	1	Cluster 1	#666666
1663	YKL069W	173.160647042103	7	Non-Hub-Non-Bottleneck	NHNB	18	Cluster 18	#9A7449
1664	YKT6	3627.75841984525	42	Hub-Bottleneck	HB	5	Cluster 5	#99732C
1665	YKU80	123.562899005814	18	Non-Hub-Non-Bottleneck	NHNB	14	Cluster 14	#99A813
1666	YLR257W	43.0797646184552	3	Non-Hub-Non-Bottleneck	NHNB	9	Cluster 9	#CC960D
1667	YLR287C	421.625901270134	5	Non-Hub-Non-Bottleneck	NHNB	16	Cluster 16	#66A61E
1668	YLR345W	421.091444213534	10	Non-Hub-Non-Bottleneck	NHNB	2	Cluster 2	#736957
1669	YME1	898.04023135375	18	Non-Hub-Non-Bottleneck	NHNB	3	Cluster 3	#806C49
1670	YML6	525.577599202619	56	Hub-Non-Bottleneck	HNB	11	Cluster 11	#E6AB02
1671	YMR099C	210.851711160646	10	Non-Hub-Non-Bottleneck	NHNB	2	Cluster 2	#736957
1672	YMR1	100.996954512996	11	Non-Hub-Non-Bottleneck	NHNB	12	Cluster 12	#CCAA08
1673	YMR31	696.128549302675	23	Non-Hub-Non-Bottleneck	NHNB	11	Cluster 11	#E6AB02
1674	YMR315W	27.975351527043	3	Non-Hub-Non-Bottleneck	NHNB	19	Cluster 19	#B35B5F
1675	YND1	1450.80206651824	27	Hub-Non-Bottleneck	HNB	14	Cluster 14	#99A813
1676	YNL122C	1048.55548797905	70	Hub-Non-Bottleneck	HNB	11	Cluster 11	#E6AB02
1677	YOR1	505.173566970055	8	Non-Hub-Non-Bottleneck	NHNB	4	Cluster 4	#8C703A
1678	YOS9	1198.26545368483	18	Non-Hub-Non-Bottleneck	NHNB	4	Cluster 4	#8C703A
1679	YPC1	119.926042016108	9	Non-Hub-Non-Bottleneck	NHNB	27	Cluster 27	#896D90
1680	YPK1	8540.08621268398	49	Hub-Bottleneck	HB	4	Cluster 4	#8C703A
1681	YPK2	1608.58473448496	33	Hub-Non-Bottleneck	HNB	4	Cluster 4	#8C703A
1682	YPL247C	145.965632303252	9	Non-Hub-Non-Bottleneck	NHNB	4	Cluster 4	#8C703A
1683	YPT1	15953.7156716315	89	Hub-Bottleneck	HB	6	Cluster 6	#A6761D
1684	YPT31	3989.34871387217	45	Hub-Bottleneck	HB	6	Cluster 6	#A6761D
1685	YPT32	3144.15005770025	44	Hub-Bottleneck	HB	6	Cluster 6	#A6761D
1686	YPT52	2178.7995108077	42	Hub-Bottleneck	HB	6	Cluster 6	#A6761D
1687	YPT53	1010.82723814964	35	Hub-Non-Bottleneck	HNB	6	Cluster 6	#A6761D
1688	YPT6	3770.59966553813	35	Hub-Bottleneck	HB	6	Cluster 6	#A6761D
1689	YPT7	2291.90181574921	38	Hub-Bottleneck	HB	6	Cluster 6	#A6761D
1690	YRA1	1004.59472304072	29	Hub-Non-Bottleneck	HNB	8	Cluster 8	#C08B12
1691	YSA1	535.031708018722	11	Non-Hub-Non-Bottleneck	NHNB	11	Cluster 11	#E6AB02
1692	YSC84	31.4992503054915	5	Non-Hub-Non-Bottleneck	NHNB	4	Cluster 4	#8C703A
1693	YSH1	266.949230883642	19	Non-Hub-Non-Bottleneck	NHNB	2	Cluster 2	#736957
1694	YSR3	34.0624568891949	10	Non-Hub-Non-Bottleneck	NHNB	27	Cluster 27	#896D90
1695	YTA12	863.838453390043	14	Non-Hub-Non-Bottleneck	NHNB	4	Cluster 4	#8C703A
1696	YTA7	987.930724749612	19	Non-Hub-Non-Bottleneck	NHNB	14	Cluster 14	#99A813
1697	YTH1	226.02088084884	18	Non-Hub-Non-Bottleneck	NHNB	2	Cluster 2	#736957
1698	YUH1	958.965378796264	13	Non-Hub-Non-Bottleneck	NHNB	4	Cluster 4	#8C703A
1699	YUR1	64.9250971713692	6	Non-Hub-Non-Bottleneck	NHNB	6	Cluster 6	#A6761D
1700	YVC1	105.323862562497	5	Non-Hub-Non-Bottleneck	NHNB	6	Cluster 6	#A6761D
1701	YVH1	635.266096740243	36	Hub-Non-Bottleneck	HNB	11	Cluster 11	#E6AB02
1702	ZDS1	611.341138797647	25	Non-Hub-Non-Bottleneck	NHNB	4	Cluster 4	#8C703A
1703	ZIM17	70.8193978486739	5	Non-Hub-Non-Bottleneck	NHNB	14	Cluster 14	#99A813
1704	ZPR1	242.612367667918	10	Non-Hub-Non-Bottleneck	NHNB	4	Cluster 4	#8C703A
1705	ZUO1	998.301998511459	19	Non-Hub-Non-Bottleneck	NHNB	4	Cluster 4	#8C703A
