!Series_title	"Differential yeast gene transcription during brewery propagation"
!Series_geo_accession	"GSE16376"
!Series_sample_id	"GSM410831 GSM410832 GSM410833 GSM410834 GSM410835 GSM410836 GSM410837 GSM410838 GSM410839 GSM410840 GSM410841 GSM410842"
!Series_platform_id	"GPL2529"
!Series_platform_taxid	"4896"
!Series_platform_taxid	"4932"
!Series_sample_taxid	"27292"
!Sample_title	"Prop_0h_A"	"Prop_0h_B"	"Prop_0h_C"	"Prop_4h_A"	"Prop_4h_B"	"Prop_4h_C"	"Prop_8h_A"	"Prop_8h_B"	"Prop_8h_C"	"Prop_30h_A"	"Prop_30h_B"	"Prop_30h_C"
!Sample_geo_accession	"GSM410831"	"GSM410832"	"GSM410833"	"GSM410834"	"GSM410835"	"GSM410836"	"GSM410837"	"GSM410838"	"GSM410839"	"GSM410840"	"GSM410841"	"GSM410842"
!Sample_type	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"
!Sample_channel_count	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"
!Sample_description	"Prop_0h_A"	"Prop_0h_B"	"Prop_0h_C"	"Prop_4h_A"	"Prop_4h_B"	"Prop_4h_C"	"Prop_8h_A"	"Prop_8h_B"	"Prop_8h_C"	"Prop_30h_A"	"Prop_30h_B"	"Prop_30h_C"
!Sample_platform_id	"GPL2529"	"GPL2529"	"GPL2529"	"GPL2529"	"GPL2529"	"GPL2529"	"GPL2529"	"GPL2529"	"GPL2529"	"GPL2529"	"GPL2529"	"GPL2529"
!Sample_data_row_count	"10928"	"10928"	"10928"	"10928"	"10928"	"10928"	"10928"	"10928"	"10928"	"10928"	"10928"	"10928"
!series_matrix_table_begin
"ID_REF"	"GSM410831"	"GSM410832"	"GSM410833"	"GSM410834"	"GSM410835"	"GSM410836"	"GSM410837"	"GSM410838"	"GSM410839"	"GSM410840"	"GSM410841"	"GSM410842"
"1771498_at"	183.894	277.395	619.935	317.279	312.937	315.246	50.338	60.1201	28.7856	69.7577	81.7303	71.8227
"1771499_at"	2127.02	3340.59	5086.73	560.952	549.116	515.83	58.6273	38.684	24.5346	49.9208	35.3237	56.8465
"1771500_at"	78.0968	98.316	194.307	24.1427	29.7708	28.4247	45.9465	55.9762	33.8437	52.5399	78.6636	88.8324
"1771501_at"	29.6879	80.7619	197.264	26.5941	21.554	23.7206	52.8035	36.0917	10.5641	25.9762	58.4391	27.3107
"1771502_at"	7175.63	5353.29	6834.67	2702.88	2909.65	2251.88	626.501	637.202	272.676	203.744	250.82	331.311
"1771503_at"	27.9005	13.5573	1.76221	3.80155	3.55093	4.21286	98.7583	100.032	83.7861	244.038	130.778	138.799
"1771504_at"	2.93958	9.14296	26.3681	4.46005	2.86914	3.84512	0.893415	8.61279	0.372421	11.9831	9.53252	4.59869
"1771505_at"	916.906	682.707	1457.67	280.692	288.785	321.339	42.3684	21.6197	8.99371	25.8382	43.1338	19.8315
"1771506_at"	4.75331	0.2188	0.264481	0.181584	0.119196	0.167089	3.42552	0.425283	0.201181	0.31318	2.61198	0.747029
"1771507_at"	261.199	158.11	313.214	103.891	117.637	124.662	150.913	108.827	66.0503	97.8592	158.222	85.9928
"1771508_at"	104.454	103.175	47.6147	10.5525	13.4851	13.6913	31.2477	33.4207	33.9241	50.4052	60.4111	72.6435
"1771509_at"	357.469	2503.08	3279.48	2090.35	2045.78	1499.58	248.603	249.818	114.761	218.691	243.57	178.809
"1771510_at"	20.0655	29.0515	88.6251	35.7121	35.2622	38.8397	11.8039	13.4535	12.8083	14.726	23.5156	14.2715
"1771511_at"	9.22524	12.7555	6.5486	1.48052	3.61671	0.293504	8.9294	2.17414	3.69374	0.738736	13.318	7.23278
"1771512_at"	1163.04	357.656	730.903	196.889	209.544	226.99	75.8115	90.7927	33.7166	64.589	96.1402	77.6957
"1771513_at"	21.9299	70.1035	73.4769	79.2241	81.2088	90.4528	3.61861	3.26895	2.54226	0.788185	3.591	5.48187
"1771514_at"	140.166	87.0894	203.632	29.53	32.6383	32.9577	36.5527	34.0419	23.0488	46.9216	55.2564	51.0727
"1771515_at"	149.412	638.395	1345.08	277.226	289.725	357.19	185.541	135.577	73.7216	262.86	312.022	250.377
"1771516_at"	6.08089	6.6117	0.852966	2.51721	0.46672	0.173411	0.898819	8.45935	3.38549	0.919692	6.58961	3.63721
"1771517_at"	17.2902	7.80532	11.4278	3.80959	2.71619	3.25037	12.9175	11.7359	9.27326	15.9609	13.2956	8.51254
"1771518_at"	558.566	385.3	824.879	51.3666	47.8452	64.4929	124.913	104.461	58.8097	132.097	152.516	160.755
"1771519_at"	57.3295	88.8998	219.652	75.0148	85.3963	88.7292	32.4604	26.2146	18.1599	50.326	65.6651	37.6795
"1771520_at"	741.15	788.687	1929.47	231.378	256.209	319.807	57.2402	58.9172	33.794	60.2291	80	90.1372
"1771521_at"	481.746	1231.6	2109.9	454.044	468.659	551.701	203.754	202.176	95.4843	205.071	229.347	185.417
"1771522_at"	33.3555	71.2791	168.142	95.7582	88.894	95.7001	61.4963	82.8508	50.1052	44.8621	67.3285	87.7498
"1771523_at"	227.522	121.978	251.914	28.3273	29.7688	37.4499	34.6895	27.3534	13.8755	44.3979	40.8224	78.5288
"1771524_at"	7.48641	8.33493	7.33613	2.02697	2.4654	2.01035	1.07722	6.83161	0.724103	1.83337	1.91182	2.06909
"1771525_at"	29.5936	167.707	263.139	91.4667	89.3385	97.6542	28.7794	36.7913	24.2757	27.9881	33.6994	38.7476
"1771526_at"	68.3027	128.028	227.421	71.7182	66.3298	86.2238	49.7759	46.9989	39.2849	43.5855	79.1298	73.7185
"1771527_at"	106.164	193.414	435.092	176.462	185.689	174.668	38.083	23.3129	17.0821	22.9432	42.9056	41.0766
"1771528_at"	9.50071	2.78223	10.0737	1.80622	1.86459	1.63768	0.576579	1.75222	9.35238	4.64726	0.889522	4.90153
"1771529_at"	47.127	15.1201	53.9826	15.2891	22.747	19.5327	41.5217	34.3173	44.5788	37.6133	68.9147	68.7442
"1771530_at"	1330.51	767.534	1325.25	340.707	423.83	303.42	104.617	74.7977	55.0069	143.415	148.435	150.242
"1771531_at"	53.77	68.0562	188.816	49.4149	43.6344	52.0465	55.3447	29.9654	18.5216	52.235	47.8798	77.8123
"1771532_at"	8.39604	9.95827	11.9673	3.69989	4.74421	3.04987	0.670437	3.73205	3.61331	2.5736	4.97578	2.83839
"1771533_at"	24.347	14.3459	65.2759	13.3968	16.0742	9.35191	52.7618	63.408	50.7257	81.2555	135.154	159.057
"1771534_at"	94.9067	122.033	221.563	23.4898	27.2152	26.1194	30.176	34.317	24.0106	50.7829	75.9808	91.0397
"1771535_at"	5.73289	6.2018	4.68376	1.63632	1.57844	2.00237	5.01105	0.476045	2.46589	0.287375	0.299661	4.23617
"1771536_at"	15.2586	30.732	66.895	18.9175	21.2618	25.0079	6.74645	9.33034	8.12086	8.06818	16.0782	11.8661
"1771537_at"	1.45416	2.16756	2.49809	3.8919	0.495636	0.318987	6.48368	3.85543	6.96368	0.935213	0.764574	7.08162
"1771538_at"	16.4191	0.480163	4.86499	3.02681	4.92071	0.0809109	1.40097	11.913	0.255134	13.0863	2.81364	6.43344
"1771539_at"	29.3948	44.051	28.1978	73.214	66.4058	48.4314	31.8319	29.9395	14.6742	42.7694	46.2268	21.8236
"1771540_at"	234.983	656.639	1522.39	577.385	654.189	596.652	72.7614	64.3469	42.1022	47.8897	76.3098	82.8956
"1771541_at"	10.5323	5.94102	11.9194	1.34277	3.0342	4.07042	10.3599	6.16544	1.41105	4.61339	11.6414	8.68171
"1771542_at"	855.136	2095.07	3124.26	68.8896	79.689	62.9209	37.3506	30.1521	19.7522	52.9951	55.5612	39.4531
"1771543_at"	4.25162	0.963611	0.985768	0.199176	0.413232	0.247526	2.5496	1.61789	0.844977	3.17422	1.39669	0.662398
"1771544_at"	167.98	647.791	1582.55	111.653	123.653	120.313	35.569	23.6353	27.5248	19.9439	30.4836	24.6947
"1771545_at"	1.58788	4.07843	8.71953	0.166518	4.65084	0.142763	1.21447	3.03815	0.246885	0.418267	0.797961	1.16106
"1771546_at"	149.653	211.981	448.599	179.662	181.6	198.625	57.5386	73.4475	31.2417	52.9154	86.6167	69.2756
"1771547_at"	18.5658	16.6475	39.4759	8.32847	6.26653	3.38878	8.58107	0.371397	13.1998	0.604321	8.64708	0.711043
"1771548_at"	1.40936	0.587604	2.83242	0.343482	0.179025	0.341816	0.456818	6.92819	2.87785	1.25366	9.32456	8.17667
"1771549_at"	199.799	387.356	788.206	190.467	184.036	166.156	139.181	87.0324	62.5701	162.524	176.232	151.272
"1771550_at"	17.924	21.5164	23.4821	5.8637	6.18929	4.15297	60.0765	47.9868	24.47	85.7414	94.4504	70.0874
"1771551_at"	46.6385	74.2993	136.178	18.2423	23.1151	27.6953	46.3553	31.4707	19.3232	67.6806	78.1104	68.5261
"1771552_at"	60.1218	101.955	116.64	22.7804	28.7305	25.2113	122.089	115.501	67.3079	118.153	136.158	132.752
"1771553_at"	14.3011	0.747825	0.81016	2.12487	0.143463	2.12166	4.944	7.18433	0.62438	1.22181	0.779053	2.40377
"1771554_at"	8.79835	4.60349	7.04788	2.80215	0.518622	2.59764	39.538	35.5836	25.2006	53.2759	51.4307	63.5368
"1771555_at"	4.90734	5.45036	1.20527	0.243336	1.20494	1.02264	0.623334	3.33415	0.647551	0.802581	3.99162	5.53196
"1771556_at"	5.51765	1.14951	1.00343	0.239991	0.309459	0.0850713	0.226912	5.96997	3.33376	3.40433	4.02088	1.17831
"1771557_at"	365.006	595.422	956.795	189.618	214.958	211.051	34.2125	37.9538	21.0243	60.1213	70.9913	56.0933
"1771558_at"	1.05409	11.4511	2.28536	0.277412	0.165502	0.622313	1.05769	3.58439	0.941209	1.55246	3.79706	3.27719
"1771559_at"	87.365	221.562	463.123	94.8327	77.1519	92.7064	74.1441	74.7421	41.2416	88.2169	119.175	88.571
"1771560_at"	11.57	8.22871	19.0269	1.24059	0.704045	3.40404	14.3211	5.33044	10.4482	17.6885	9.51834	14.8146
"1771561_at"	89.7416	65.7984	140.21	41.4126	62.1766	52.9621	21.4936	40.6951	26.5119	30.6317	39.6918	32.0803
"1771562_at"	393.49	286.632	510.72	131.154	120.619	130.013	124.17	122.392	63.6306	73.8556	176.531	135.441
"1771563_at"	4.83715	5.00877	7.85633	3.54913	3.02104	0.996487	11.5371	7.15623	0.255405	0.517509	9.09843	5.27244
"1771564_at"	1.05511	7.06981	3.38813	1.29457	2.4582	1.33633	0.84756	0.330596	1.3681	4.57455	3.88786	3.03862
"1771565_at"	47.4109	561.934	1194.96	25.1987	26.6806	25.8947	104.342	62.5285	41.9676	68.5888	70.0657	79.0669
"1771566_at"	452.366	558.344	1132.15	281.105	273.775	380.915	36.8194	30.3595	12.5642	44.6588	48.3263	32.5768
"1771567_at"	115.404	90.6903	260.668	53.61	51.8893	60.6896	103.246	149.184	92.1288	142.563	226.029	292.785
"1771568_at"	32.8905	169.968	416.283	156.002	152.154	168.925	71.4515	60.6375	31.6123	82.037	127.078	103.502
"1771569_at"	98.6226	106.886	289.987	64.9633	64.1853	85.7621	54.7802	23.8184	24.4808	26.3658	42.4315	45.5727
"1771570_at"	1.00174	0.361	1.09574	2.55855	0.200186	3.43945	5.98023	4.89836	9.63877	0.418483	10.3973	1.33286
"1771571_at"	1.91878	2.20329	3.72891	0.323458	0.294213	0.639329	1.14878	1.4756	3.70024	0.995348	9.10337	6.99708
"1771572_at"	9.40814	13.1477	11.9288	0.503276	2.76247	2.99896	7.86115	7.0777	2.26377	6.82977	8.77147	9.35044
"1771573_at"	5.38709	8.13238	4.62287	1.17946	0.145186	2.43488	0.198531	0.277255	2.86322	0.518477	0.723594	1.17135
"1771574_at"	65.9988	117.989	134.954	31.8806	30.3574	23.0881	18.4889	16.1906	5.22358	20.4026	38.1353	1.75695
"1771575_at"	101.743	238.252	610.941	58.3676	67.5012	74.3184	31.0256	12.3123	11.7794	16.8528	22.9626	34.3129
"1771576_at"	3.55132	1.23801	0.680263	0.221095	0.270885	0.144429	0.395778	0.437958	1.86083	3.33472	2.94272	1.41112
"1771577_at"	83.8608	822.47	1568.52	470.046	484.717	501.412	12.3423	18.6651	16.99	28.7929	23.365	23.0536
"1771578_at"	791.029	296.234	799.944	318.131	351.769	356.762	80.664	99.6952	59.0069	64.4237	72.5674	119.064
"1771579_at"	6801.39	6458.13	7922.29	2500.29	2747.55	2226.32	423.238	370.719	169.34	240.114	338.483	351.083
"1771580_at"	43.5195	49.781	128.858	81.4889	80.5384	68.3922	34.1813	42.7447	34.1776	43.1164	65.8302	75.3465
"1771581_at"	2.08493	0.175842	1.49432	0.207235	0.152244	0.101075	1.74441	0.443342	3.29827	0.645726	0.563513	1.53724
"1771582_at"	1.38852	0.720784	0.467729	0.332285	1.55427	0.288593	0.247272	5.26666	3.51741	0.918944	6.88986	1.34829
"1771583_at"	1.52855	2.77258	1.41314	0.497532	1.44296	0.244023	2.72679	6.55484	1.27747	9.19177	0.365238	9.42826
"1771584_at"	1.26549	0.818867	6.43634	2.30947	1.97839	3.49977	6.34864	4.5946	0.781908	2.92349	11.226	4.85753
"1771585_at"	21.7288	343.275	839.619	192.663	177.827	187.744	93.6391	87.5299	81.1389	86.8801	133.606	118.633
"1771586_at"	9.50766	3.512	4.22997	5.84382	1.4214	0.645552	6.03634	0.396885	2.77347	6.78381	10.5282	13.493
"1771587_at"	3.7648	10.7357	6.78154	1.40436	3.68912	3.13857	10.6413	6.93732	5.87212	1.49236	7.64076	7.89923
"1771588_at"	74.5212	92.3587	171.973	38.1871	34.8428	35.202	63.3193	57.9049	37.9097	40.7579	63.4554	61.3225
"1771589_at"	0.379671	8.35186	10.5052	0.372573	1.47211	2.17838	4.86881	3.41201	1.84217	7.40278	2.86113	7.39816
"1771590_at"	18.8575	17.0788	2.58823	1.46515	4.48978	3.918	6.47274	6.30189	1.51921	14.1901	2.96092	7.71757
"1771591_at"	179.955	866.955	1658.85	291.317	265.931	275.064	47.2443	55.3802	39.9257	34.8107	65.1884	52.4009
"1771592_at"	0.280428	1.17184	4.43731	2.18377	0.40768	1.73446	0.480575	6.47623	5.84331	10.9909	0.287418	0.347016
"1771593_at"	9.09412	1.17553	8.23778	4.01899	0.886253	1.66227	4.17994	2.23912	4.28803	11.5152	3.75961	10.3221
"1771594_at"	10.1951	16.0645	7.87848	2.04328	4.27937	2.53351	16.2137	8.20536	5.21695	7.8399	7.6711	12.0606
"1771595_at"	11.1919	0.828315	1.53232	0.259406	0.762267	0.468053	3.76162	5.48696	0.846759	1.61175	2.02114	2.84506
"1771596_at"	266.188	369.81	1524.04	764.432	758.235	713.001	27.5515	43.5563	24.344	26.5493	42.0719	39.2777
"1771597_at"	1.13755	3.3542	8.82511	1.19958	0.138301	0.234224	9.21891	8.10067	1.0422	2.53292	2.40761	0.259732
"1771598_at"	224.829	1152.53	1846.77	395.742	401.194	439.036	55.3113	39.5958	24.8441	30.9642	63.0495	53.4842
"1771599_at"	152.539	221.046	342.321	126.518	150.273	123.902	104.634	166.983	114.144	114.495	155.255	211.953
"1771600_at"	11.3382	19.7411	14.5048	6.6937	9.1086	4.79427	16.6177	19.8846	6.57549	12.1722	11.4092	13.204
"1771601_at"	0.304367	0.355733	0.746921	0.411726	0.208079	0.142922	0.961397	1.56128	0.788166	0.534059	0.431781	0.296578
"1771602_at"	328.521	885.811	1448.09	347.285	398.788	403.446	38.5967	57.4026	42.0341	65.8407	78.1485	83.8706
"1771603_s_at"	0.108179	0.988154	3.51582	2.34531	0.374222	0.220022	3.18491	0.18566	2.79672	2.03009	2.25856	0.743814
"1771604_at"	3.81786	0.852393	1.11508	0.136169	0.395359	0.928577	2.37311	1.04336	0.290103	1.29717	1.27764	1.09108
"1771605_at"	28.7408	15.9204	4.36168	3.18843	0.991921	1.78877	15.6858	3.38981	12.2516	15.2737	13.0779	4.3502
"1771607_at"	7.89214	10.8709	5.72063	1.73065	2.75232	0.640809	3.2929	4.99468	4.84927	2.01468	5.49017	1.07147
"1771608_at"	10.476	3.7892	8.52869	0.664678	4.15326	1.16117	4.38399	4.36564	1.57947	5.09993	2.00558	1.6979
"1771609_at"	24.405	70.8672	101.644	77.1497	81.235	97.927	36.9388	25.9172	12.8995	35.8777	59.3827	38.0399
"1771610_at"	1.83721	1.36104	7.23627	0.563037	0.767666	0.212274	9.70791	9.94422	2.36465	1.21296	7.75847	4.92778
"1771611_at"	134.431	449.012	856.899	178.586	185.617	209.519	45.7482	80.8801	54.7945	65.2824	108.493	136.048
"1771612_at"	307.018	134.963	237.32	48.3105	61.2335	63.9156	32.2601	47.7851	41.2994	35.5046	55.1102	59.9333
"1771613_at"	1.74958	7.21635	6.32005	2.26755	0.892084	0.095575	6.29635	0.215161	5.7774	2.18271	2.94113	1.29064
"1771614_at"	223.358	333.574	649.094	194.558	201.439	213.526	104.215	131.758	79.7497	143.378	151.813	156.815
"1771615_at"	36.8467	12.3477	34.2551	6.05901	10.1568	10.5916	233.471	342.513	202.624	374.337	553.902	654.738
"1771616_at"	1.67457	10.2818	10.3582	0.722816	3.62079	1.08887	1.87273	5.71515	8.95597	1.57765	0.96004	0.457864
"1771617_at"	15.5822	18.53	11.8836	0.72458	0.127804	1.30854	10.0678	9.30429	1.17913	1.58543	10.9486	9.52708
"1771618_at"	12.7128	22.4056	12.4623	0.97003	1.22139	3.34157	2.37216	19.7767	7.67865	12.5568	2.1854	14.8382
"1771619_at"	362.738	240.469	411.277	238.365	263.679	260.525	32.9153	33.1336	17.5699	45.0328	47.1169	48.847
"1771620_at"	14.6308	2.52772	2.50771	2.7965	3.78177	1.04597	1.79106	8.94479	11.0304	12.2751	8.38718	1.87412
"1771621_at"	20.7708	7.59642	9.64058	0.564715	3.71902	3.50464	5.34121	6.93385	8.48708	9.20653	0.738747	1.24499
"1771622_at"	11.3976	17.1711	15.4069	3.03713	3.55397	3.23121	10.5718	10.7016	8.08157	10.2482	5.77599	0.265601
"1771623_at"	2.38302	9.27937	5.14997	1.7777	2.49447	0.359432	4.18747	0.975165	10.4686	4.52848	2.34057	1.65206
"1771624_at"	14.2362	178.281	252.006	251.406	241.904	273.539	79.0415	82.8142	67.8889	86.6281	154.38	126.923
"1771625_at"	5.54448	0.98339	12.0951	0.258974	0.596352	0.0613613	3.66746	2.99137	1.2027	1.21716	16.8629	5.79094
"1771626_at"	917.545	2340.55	4103.84	91.8596	85.9324	95.1117	191.081	124.207	79.8509	220.44	289.384	187.453
"1771627_at"	17.4358	5.07618	8.30838	0.911558	2.37729	1.78414	6.03058	9.86078	13.1585	4.24908	10.4043	14.1093
"1771628_at"	3.22181	11.9532	5.89244	2.74499	0.359001	1.51463	0.823919	1.48042	0.422481	4.82563	1.48262	4.36588
"1771629_at"	44.2206	139.507	311.844	53.5566	53.5124	60.0939	128.965	129.936	68.1928	141.998	225.445	185.122
"1771630_at"	168.132	211.876	553.553	255.408	258.651	297.982	17.3244	13.028	10.0772	11.6548	13.0482	9.65475
"1771631_at"	3.4992	2.19039	1.37897	0.31542	0.546534	0.339665	0.743088	0.643342	0.375137	0.540617	0.571243	0.68272
"1771632_at"	145.461	91.2327	152.223	31.2248	35.5442	33.2008	19.1332	25.0467	15.3975	27.3934	41.5917	37.9878
"1771633_at"	265.069	648.56	1427.81	727.578	786.085	691.834	51.1902	68.3822	46.1659	108.563	162.154	98.8389
"1771634_at"	29.5244	69.0921	142.587	25.0719	20.2319	26.7617	8.91275	15.4487	10.5434	10.7719	21.5725	32.1438
"1771635_at"	1.53389	1.55235	1.44559	0.483107	0.614913	0.251105	0.353328	0.901633	6.29397	2.06448	0.284406	0.809919
"1771636_at"	110.864	197.578	563.269	134.35	123.369	126.794	73.2279	70.8462	53.9289	64.825	126.82	109.678
"1771637_at"	11.7602	4.43696	12.123	0.626052	1.24268	0.858141	6.43659	1.05978	1.21336	2.67957	4.70036	4.16731
"1771638_at"	305.022	563.428	1008.75	416.496	408.01	424.092	110.32	67.1432	31.9203	68.4975	92.1371	99.5503
"1771639_at"	119.389	197.151	440.718	75.1684	62.3211	55.6327	22.6355	24.4317	3.45262	45.3947	57.2494	28.8569
"1771640_at"	18.9722	2.43784	7.14875	2.71918	0.114935	2.1922	10.3828	6.88211	4.73101	10.9832	10.2333	1.85637
"1771641_at"	9.52033	4.81717	10.7677	4.20122	2.87555	0.162146	1.42776	9.10289	1.98921	1.32657	1.48388	10.1764
"1771642_at"	8.47912	10.4166	16.3899	2.33944	2.0796	5.51615	11.6633	13.0415	0.421367	6.20585	2.42369	5.56825
"1771643_at"	100.347	122.059	301.795	130.98	141.746	169.818	19.4775	18.8619	18.7108	28.0246	41.0743	28.6143
"1771644_at"	208.346	367.274	941.999	131.812	124.794	145.689	197.877	111.287	76.4512	215.853	245.223	150.968
"1771645_at"	487.377	508.304	1115.12	273.881	227.357	226.148	43.8368	37.8274	27.1929	45.75	50.0212	74.5276
"1771646_at"	19.7751	10.3886	10.3989	2.76115	4.23598	3.09475	19.1683	8.76084	14.8121	24.0264	19.4376	15.942
"1771647_at"	5.2829	6.26363	5.33937	0.202418	0.251234	1.19576	2.69419	1.31963	0.373489	7.48482	4.62579	2.65598
"1771648_at"	67.4198	255.276	452.264	273.68	278.085	297.576	71.6617	62.3599	58.0089	59.3365	88.8592	84.1706
"1771649_at"	213.149	130.66	250.063	100.183	95.9103	111.973	78.3682	90.4702	57.8029	137.742	160.399	163.819
"1771650_at"	598.407	897.731	1877.95	50.4056	41.9493	48.951	29.4139	20.7668	8.4987	35.2532	29.4584	12.6458
"1771651_at"	41.8136	69.1721	208.495	33.398	42.6746	35.9364	23.5365	34.7949	14.9142	39.6366	35.7283	32.2315
"1771652_at"	58.8652	123.596	329.59	35.9609	29.9336	40.546	39.6761	67.7309	61.8366	84.5016	119.859	127.798
"1771653_at"	2.21861	3.20813	10.1346	2.63924	2.49563	3.92685	0.474344	4.66436	2.28317	3.26715	4.71199	5.0224
"1771654_at"	1.29552	5.91056	0.36963	0.480057	0.267498	1.92581	0.681526	2.2461	3.63282	7.75718	0.640241	6.35413
"1771655_at"	80.1559	141.213	399.749	42.2491	58.6043	71.2608	130.794	167.744	96.1549	117.481	150.222	199.457
"1771656_at"	3.58127	0.895512	0.739458	0.452706	0.904736	0.637102	0.821711	4.76116	0.626594	0.938561	2.79075	0.923252
"1771657_at"	248.609	241.16	403.61	356.439	311.475	308.381	140.72	153.767	73.8755	289.928	265.896	232.129
"1771658_at"	309.11	1944.44	3423.45	482.038	514.132	387.757	134.677	158.425	120.263	184.253	318.994	359.153
"1771659_at"	19.0543	6.09011	8.84279	3.51151	0.679364	2.60375	6.00904	5.00378	3.24737	1.53091	13.3348	6.15628
"1771660_s_at"	4.13075	8.28131	4.02246	3.30945	2.62408	1.52547	0.874402	0.762105	1.69477	0.787938	4.39253	0.593136
"1771661_at"	2.03731	1.20663	1.43612	0.205247	0.183788	0.367607	5.2858	3.17673	1.33346	2.88605	1.25728	0.581062
"1771662_at"	18.5825	14.5416	17.5636	3.91086	2.82595	3.29769	5.7776	10.9164	12.5816	9.12236	17.6944	12.2679
"1771663_at"	0.341883	0.837693	7.31898	1.78833	2.80685	0.393495	0.164363	5.38968	1.15698	3.27801	0.182796	0.662949
"1771664_at"	133.375	1146.69	2016.96	1062.75	1128.67	1067.1	42.0272	61.8188	27.8099	47.384	62.7976	75.9843
"1771665_at"	3.46121	0.781823	8.95209	6.25232	1.29613	0.341442	1.1647	1.73595	0.653137	10.2703	0.451795	0.785481
"1771666_at"	8.49022	26.0732	11.8254	4.05509	5.60416	1.85688	6.69787	5.11483	1.24252	7.36521	9.00518	6.84475
"1771667_at"	27.6799	11.2421	17.9764	3.43673	4.71682	2.00439	24.6871	30.0737	26.7868	20.4263	16.9949	15.0793
"1771668_at"	5.35402	2.00905	1.18189	0.153843	1.16623	0.0833898	2.8177	0.906952	0.39431	3.08003	0.76067	7.11053
"1771669_at"	8.36168	4.53137	10.5947	0.220357	1.28374	1.43209	4.54181	2.30272	6.02324	7.35342	6.80504	4.92777
"1771670_at"	23.1935	1.09851	23.0343	3.06997	0.293964	0.367754	35.9811	31.2499	14.2126	55.5404	50.3751	45.9372
"1771671_at"	82.9114	7.84118	31.3946	1.68461	4.69065	1.87151	564.338	369.003	303.982	683.924	741.821	547.197
"1771672_at"	3.5299	12.8577	11.634	0.2166	3.89447	2.05027	1.93808	6.39426	4.93724	6.19115	10.3011	14.7719
"1771673_at"	8.0772	15.5691	10.858	2.49105	4.98959	4.3087	8.56891	8.98547	3.39983	7.8565	10.3705	9.3481
"1771674_at"	8.8233	2.3485	5.36071	5.49562	4.96927	1.70372	5.5083	3.67509	6.99305	6.55484	4.17078	6.43462
"1771675_at"	89.3878	256.433	605.493	80.4643	84.9308	88.8081	60.5793	45.8702	27.5919	61.914	91.2292	76.8221
"1771676_at"	4.17445	1.072	0.514633	0.126583	0.298352	0.258731	4.6624	0.502673	4.17141	0.623179	8.46523	1.9921
"1771677_at"	568.843	356.126	569.427	228.968	200.7	208.08	106.139	164.901	80.7429	86.204	145.498	207.662
"1771678_at"	198.67	229.131	549.036	85.0299	96.5783	119.308	130.628	96.5769	54.1261	126.856	123.608	103.244
"1771679_at"	100.142	550.825	1007.04	141.358	135.744	148.467	346.815	287.09	153.027	322.973	426.189	404.552
"1771680_at"	22.7281	17.252	23.3689	4.0459	3.25813	3.84319	17.1752	18.7182	10.2886	14.458	13.7553	19.18
"1771681_at"	10.2334	2.00599	5.9854	1.59438	2.26555	1.92494	3.34431	0.285081	1.05265	0.744784	5.44397	4.76656
"1771682_at"	39.2104	159.239	231.978	38.8766	42.7436	26.5747	41.4761	56.2905	43.3059	67.0045	115.217	131.621
"1771683_at"	47.3315	20.5434	29.0118	4.54376	1.75952	4.37783	9.48455	8.27597	13.6976	7.82126	1.39479	17.7286
"1771684_at"	6.68554	5.06913	1.2544	1.13871	5.60086	0.244754	1.78143	5.55334	8.66836	3.48745	4.43107	3.30434
"1771685_at"	28.1335	83.044	248.771	115.885	107.403	120.013	40.9863	30.355	17.8557	23.3517	42.3722	25.4807
"1771686_at"	170.145	266.997	554.608	439.235	503.484	532.042	132.286	83.7468	51.4435	111.069	207.88	109.635
"1771687_at"	237.069	450.792	912.317	654.745	716.817	691.642	61.3412	36.0926	21.5146	38.8496	38.085	44.7827
"1771688_at"	1.00003	6.47454	6.58015	1.71682	0.16013	1.31274	1.20103	0.717401	0.275843	0.99151	1.08825	1.36609
"1771689_at"	5.8492	10.1836	9.02864	4.31098	3.1664	1.3493	4.64186	0.719722	5.30849	0.257055	5.45832	9.74341
"1771690_at"	2.09853	1.79397	1.75267	2.36827	1.69798	1.66993	1.0922	8.39595	0.568312	0.611794	0.777101	0.711248
"1771691_at"	41.4378	17.5279	30.0288	5.48525	6.31537	7.4467	15.9986	14.1847	10.4825	24.6683	18.8598	23.2967
"1771692_at"	48.3326	40.5114	68.5516	41.713	49.284	51.5729	28.9222	49.6884	22.6812	45.1161	44.5365	52.4052
"1771693_at"	17.8852	32.7293	37.33	11.9223	13.0163	12.8216	89.1386	98.594	66.0722	135.971	149.267	151.131
"1771694_at"	18.9547	16.5261	22.9726	3.65824	3.51731	4.51205	1.81731	12.1613	12.4048	2.6315	7.82274	3.16848
"1771695_at"	13.5741	20.9587	15.9883	9.52425	5.95361	5.93687	29.6442	39.6761	16.041	27.6634	26.3686	33.121
"1771696_at"	103.96	111.413	214.915	47.7214	47.4774	51.3473	70.1449	82.6749	50.1942	115.448	123.798	151.89
"1771697_at"	11.6439	15.4635	1.4046	2.89056	5.184	2.9214	3.78512	9.77848	3.43594	2.43729	11.6709	1.27788
